date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:30:01	5659/5659	---M-Z	200	added ('OK')	text/css	etag:%22161b-67843ab2-3f118839db7eb7ae;gz%22	https://promopay.site/tkt/tiktok1/css/general.min42c6.css	C:/Meus%20Sites/pesquisaonline/promopay.site/tkt/tiktok1/css/general.min42c6.css	(from https://promopay.site/tkt/tiktok1/index.html)
13:30:01	87553/87553	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215601-67843ab3-dabc961821ba8e1;gz%22	https://promopay.site/tkt/tiktok1/js/jquery.minf43b.js	C:/Meus%20Sites/pesquisaonline/promopay.site/tkt/tiktok1/js/jquery.minf43b.js	(from https://promopay.site/tkt/tiktok1/index.html)
13:30:02	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-65415e23-3d2632f75c6524f8;gz%22	https://promopay.site/tkt/wp-json/wp/v2/pages/135.json	C:/Meus%20Sites/pesquisaonline/promopay.site/tkt/wp-json/wp/v2/pages/135.json	(from https://promopay.site/tkt/tiktok1/index.html)
13:30:02	13577/13577	---M-Z	200	added ('OK')	application/x-javascript	etag:%223509-67843ab3-6d43ba6bf96eb541;gz%22	https://promopay.site/tkt/tiktok1/js/jquery-migrate.min5589.js	C:/Meus%20Sites/pesquisaonline/promopay.site/tkt/tiktok1/js/jquery-migrate.min5589.js	(from https://promopay.site/tkt/tiktok1/index.html)
13:30:02	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-65415e23-3d2632f75c6524f8;gz%22	https://promopay.site/tkt/index86fa.html?p=135	C:/Meus%20Sites/pesquisaonline/promopay.site/tkt/index86fa86fa.html	(from https://promopay.site/tkt/tiktok1/index.html)
13:30:02	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-65415e23-3d2632f75c6524f8;gz%22	https://promopay.site/tkt/wp-json/oembed/1.0/embedfcd1.json?url=https%3A%2F%2Frespostaspremiadas.com%2Ftiktok1%2F	C:/Meus%20Sites/pesquisaonline/promopay.site/tkt/wp-json/oembed/1.0/embedfcd1fcd1.json	(from https://promopay.site/tkt/tiktok1/index.html)
13:30:03	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-65415e23-3d2632f75c6524f8;gz%22	https://promopay.site/tkt/wp-json/oembed/1.0/embed3989?url=https%3A%2F%2Frespostaspremiadas.com%2Ftiktok1%2F&format=xml	C:/Meus%20Sites/pesquisaonline/promopay.site/tkt/wp-json/oembed/1.0/embed39893989	(from https://promopay.site/tkt/tiktok1/index.html)
13:30:03	360/360	---M--	200	added ('OK')	image/webp	etag:%22168-67843ab3-9660e7eeead03ab;;;%22	https://promopay.site/tkt/tiktok1/images/cropped-622e383d-a968-4ce6-8efa-0d2d91fc9977-gif-tiktok-e1735776294167-32x32.webp	C:/Meus%20Sites/pesquisaonline/promopay.site/tkt/tiktok1/images/cropped-622e383d-a968-4ce6-8efa-0d2d91fc9977-gif-tiktok-e1735776294167-32x32.webp	(from https://promopay.site/tkt/tiktok1/index.html)
13:30:03	1788/1788	---M--	200	added ('OK')	image/webp	etag:%226fc-67843ab3-3661a046b7af1084;;;%22	https://promopay.site/tkt/tiktok1/images/cropped-622e383d-a968-4ce6-8efa-0d2d91fc9977-gif-tiktok-e1735776294167-192x192.webp	C:/Meus%20Sites/pesquisaonline/promopay.site/tkt/tiktok1/images/cropped-622e383d-a968-4ce6-8efa-0d2d91fc9977-gif-tiktok-e1735776294167-192x192.webp	(from https://promopay.site/tkt/tiktok1/index.html)
13:30:03	1622/1622	---M--	200	added ('OK')	image/webp	etag:%22656-67843ab3-9e4d6278b88bb29c;;;%22	https://promopay.site/tkt/tiktok1/images/cropped-622e383d-a968-4ce6-8efa-0d2d91fc9977-gif-tiktok-e1735776294167-180x180.webp	C:/Meus%20Sites/pesquisaonline/promopay.site/tkt/tiktok1/images/cropped-622e383d-a968-4ce6-8efa-0d2d91fc9977-gif-tiktok-e1735776294167-180x180.webp	(from https://promopay.site/tkt/tiktok1/index.html)
13:30:04	18726/18726	---M-Z	200	added ('OK')	application/x-javascript	etag:%224926-67843ab4-19195ce79d3b1aa5;gz%22	https://promopay.site/tkt/tiktok1/js/wp-emoji-release.min.js	C:/Meus%20Sites/pesquisaonline/promopay.site/tkt/tiktok1/js/wp-emoji-release.min.js	(from https://promopay.site/tkt/tiktok1/index.html)
13:30:04	54390/54390	---M-Z	200	added ('OK')	text/html	etag:%22d476-67a03b56-648de004965272c8;gz%22	https://promopay.site/tkt/tiktok2/index.html	C:/Meus%20Sites/pesquisaonline/promopay.site/tkt/tiktok2/index.html	(from https://promopay.site/tkt/tiktok1/index.html)
13:30:04	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-65415e23-3d2632f75c6524f8;gz%22	https://promopay.site/cdn.jsdelivr.net/npm/tsparticles-confetti%402.9.3/tsparticles.confetti.bundle.min.js	C:/Meus%20Sites/pesquisaonline/promopay.site/cdn.jsdelivr.net/npm/tsparticles-confetti@2.9.3/tsparticles.confetti.bundle.min.js	(from https://promopay.site/tkt/tiktok1/index.html)
13:30:04	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-65415e23-3d2632f75c6524f8;gz%22	https://promopay.site/tkt/venda/cash.html	C:/Meus%20Sites/pesquisaonline/promopay.site/tkt/venda/cash.html	(from https://promopay.site/tkt/tiktok1/index.html)
13:30:05	1936/1936	---M-Z	200	added ('OK')	application/x-javascript	etag:%22790-67843ab3-947088c56003c109;gz%22	https://promopay.site/tkt/tiktok1/js/hello-frontend.mindeae.js	C:/Meus%20Sites/pesquisaonline/promopay.site/tkt/tiktok1/js/hello-frontend.mindeae.js	(from https://promopay.site/tkt/tiktok1/index.html)
13:30:05	1801/1801	---M-Z	200	added ('OK')	application/x-javascript	etag:%22709-67843ab3-b940e1221a0374da;gz%22	https://promopay.site/tkt/tiktok1/js/jquery-numerator.min3958.js	C:/Meus%20Sites/pesquisaonline/promopay.site/tkt/tiktok1/js/jquery-numerator.min3958.js	(from https://promopay.site/tkt/tiktok1/index.html)
13:30:05	11580/11580	---M-Z	200	added ('OK')	application/x-javascript	etag:%222d3c-67843ab3-bb839825c8fd822d;gz%22	https://promopay.site/tkt/tiktok1/js/general.min42c6.js	C:/Meus%20Sites/pesquisaonline/promopay.site/tkt/tiktok1/js/general.min42c6.js	(from https://promopay.site/tkt/tiktok1/index.html)
